timestamp, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB], power.draw [W], temperature.gpu, clocks.current.sm [MHz]
2023/04/15 14:09:15.712, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.68 W, 55, 1860 MHz
2023/04/15 14:09:16.715, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.22 W, 55, 1860 MHz
2023/04/15 14:09:17.717, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.00 W, 55, 1860 MHz
2023/04/15 14:09:18.720, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.36 W, 55, 1860 MHz
2023/04/15 14:09:19.722, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.47 W, 55, 1860 MHz
2023/04/15 14:09:20.724, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.54 W, 55, 1860 MHz
2023/04/15 14:09:21.727, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.37 W, 55, 1860 MHz
2023/04/15 14:09:22.729, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.78 W, 55, 1860 MHz
2023/04/15 14:09:23.731, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.65 W, 55, 1860 MHz
2023/04/15 14:09:24.733, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.69 W, 55, 1860 MHz
2023/04/15 14:09:25.736, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.13 W, 55, 1860 MHz
2023/04/15 14:09:26.739, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.29 W, 55, 1860 MHz
2023/04/15 14:09:27.740, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.30 W, 55, 1860 MHz
2023/04/15 14:09:28.741, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.27 W, 55, 1860 MHz
2023/04/15 14:09:29.744, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.41 W, 55, 1860 MHz
2023/04/15 14:09:30.745, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.61 W, 55, 1860 MHz
2023/04/15 14:09:31.747, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.16 W, 55, 1860 MHz
2023/04/15 14:09:32.748, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.68 W, 55, 1860 MHz
2023/04/15 14:09:33.750, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.03 W, 55, 1860 MHz
2023/04/15 14:09:34.751, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.96 W, 55, 1860 MHz
2023/04/15 14:09:35.753, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.20 W, 55, 1860 MHz
2023/04/15 14:09:36.755, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.29 W, 56, 1860 MHz
2023/04/15 14:09:37.756, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.20 W, 55, 1860 MHz
2023/04/15 14:09:38.757, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.36 W, 55, 1860 MHz
2023/04/15 14:09:39.759, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.53 W, 55, 1860 MHz
2023/04/15 14:09:40.760, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.46 W, 55, 1860 MHz
2023/04/15 14:09:41.761, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.25 W, 55, 1860 MHz
2023/04/15 14:09:42.763, 4 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.09 W, 55, 1860 MHz
2023/04/15 14:09:43.764, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.18 W, 55, 1860 MHz
2023/04/15 14:09:44.766, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.07 W, 55, 1860 MHz
2023/04/15 14:09:45.768, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.91 W, 55, 1860 MHz
2023/04/15 14:09:46.770, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.02 W, 56, 1860 MHz
2023/04/15 14:09:47.771, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.77 W, 55, 1860 MHz
2023/04/15 14:09:48.773, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.49 W, 55, 1860 MHz
2023/04/15 14:09:49.774, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.10 W, 55, 1860 MHz
2023/04/15 14:09:50.776, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.45 W, 55, 1860 MHz
2023/04/15 14:09:51.777, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.27 W, 55, 1860 MHz
2023/04/15 14:09:52.779, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.33 W, 56, 1860 MHz
2023/04/15 14:09:53.780, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.23 W, 55, 1860 MHz
2023/04/15 14:09:54.782, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.42 W, 55, 1860 MHz
2023/04/15 14:09:55.784, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.59 W, 55, 1860 MHz
2023/04/15 14:09:56.791, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.40 W, 55, 1860 MHz
2023/04/15 14:09:57.793, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.63 W, 55, 1860 MHz
2023/04/15 14:09:58.794, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.37 W, 56, 1860 MHz
2023/04/15 14:09:59.796, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.72 W, 55, 1860 MHz
2023/04/15 14:10:00.798, 18 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 133.35 W, 56, 1860 MHz
2023/04/15 14:10:01.799, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 146.87 W, 56, 1860 MHz
2023/04/15 14:10:02.801, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 146.82 W, 57, 1860 MHz
2023/04/15 14:10:03.803, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 138.10 W, 55, 1860 MHz
2023/04/15 14:10:04.805, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.00 W, 55, 1860 MHz
2023/04/15 14:10:05.807, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.09 W, 55, 1860 MHz
2023/04/15 14:10:06.809, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.13 W, 55, 1860 MHz
2023/04/15 14:10:07.810, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.39 W, 55, 1860 MHz
2023/04/15 14:10:08.812, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.17 W, 55, 1860 MHz
2023/04/15 14:10:09.814, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.50 W, 55, 1860 MHz
2023/04/15 14:10:10.816, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.33 W, 55, 1860 MHz
2023/04/15 14:10:11.817, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.50 W, 55, 1860 MHz
2023/04/15 14:10:12.819, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.05 W, 55, 1860 MHz
2023/04/15 14:10:13.821, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.07 W, 55, 1860 MHz
2023/04/15 14:10:14.823, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 126.96 W, 55, 1860 MHz
2023/04/15 14:10:15.825, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 126.96 W, 55, 1860 MHz
2023/04/15 14:10:16.827, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.17 W, 55, 1860 MHz
2023/04/15 14:10:17.830, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 126.77 W, 55, 1860 MHz
2023/04/15 14:10:18.831, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 125.22 W, 55, 1860 MHz
2023/04/15 14:10:19.833, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.37 W, 55, 1860 MHz
2023/04/15 14:10:20.835, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.49 W, 55, 1860 MHz
2023/04/15 14:10:21.837, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.50 W, 55, 1860 MHz
2023/04/15 14:10:22.838, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.65 W, 55, 1860 MHz
2023/04/15 14:10:23.840, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.64 W, 55, 1860 MHz
2023/04/15 14:10:24.842, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.46 W, 55, 1860 MHz
2023/04/15 14:10:25.843, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.53 W, 55, 1860 MHz
2023/04/15 14:10:26.845, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.61 W, 55, 1860 MHz
2023/04/15 14:10:27.847, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.60 W, 55, 1860 MHz
2023/04/15 14:10:28.849, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 128.03 W, 55, 1860 MHz
2023/04/15 14:10:29.851, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.05 W, 55, 1860 MHz
2023/04/15 14:10:30.852, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.42 W, 55, 1860 MHz
2023/04/15 14:10:31.855, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.27 W, 55, 1860 MHz
2023/04/15 14:10:32.857, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.12 W, 55, 1860 MHz
2023/04/15 14:10:33.859, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.07 W, 55, 1860 MHz
2023/04/15 14:10:34.861, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.42 W, 55, 1860 MHz
2023/04/15 14:10:35.863, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.18 W, 55, 1860 MHz
2023/04/15 14:10:36.865, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.17 W, 55, 1860 MHz
2023/04/15 14:10:37.867, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.20 W, 55, 1860 MHz
2023/04/15 14:10:38.869, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.39 W, 55, 1860 MHz
2023/04/15 14:10:39.871, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.32 W, 55, 1860 MHz
2023/04/15 14:10:40.874, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.35 W, 55, 1860 MHz
2023/04/15 14:10:41.876, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.43 W, 55, 1860 MHz
2023/04/15 14:10:42.878, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.25 W, 55, 1860 MHz
2023/04/15 14:10:43.880, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.26 W, 55, 1860 MHz
2023/04/15 14:10:44.882, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.53 W, 55, 1860 MHz
2023/04/15 14:10:45.884, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.95 W, 56, 1860 MHz
2023/04/15 14:10:46.886, 4 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.85 W, 56, 1860 MHz
2023/04/15 14:10:47.888, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.32 W, 55, 1860 MHz
2023/04/15 14:10:48.890, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.22 W, 55, 1860 MHz
2023/04/15 14:10:49.892, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.40 W, 55, 1860 MHz
2023/04/15 14:10:50.894, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.55 W, 55, 1860 MHz
2023/04/15 14:10:51.896, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.16 W, 56, 1860 MHz
2023/04/15 14:10:52.898, 4 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.54 W, 55, 1860 MHz
2023/04/15 14:10:53.901, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.42 W, 55, 1860 MHz
2023/04/15 14:10:54.903, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.44 W, 55, 1860 MHz
2023/04/15 14:10:55.905, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.34 W, 55, 1860 MHz
2023/04/15 14:10:56.907, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.37 W, 55, 1860 MHz
2023/04/15 14:10:57.910, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.92 W, 55, 1860 MHz
2023/04/15 14:10:58.912, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.45 W, 55, 1860 MHz
2023/04/15 14:10:59.914, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.45 W, 55, 1860 MHz
2023/04/15 14:11:00.916, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.34 W, 55, 1860 MHz
2023/04/15 14:11:01.918, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.92 W, 55, 1860 MHz
2023/04/15 14:11:02.921, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.15 W, 56, 1860 MHz
2023/04/15 14:11:03.923, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.87 W, 55, 1860 MHz
2023/04/15 14:11:04.925, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.77 W, 55, 1860 MHz
2023/04/15 14:11:05.928, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.43 W, 55, 1860 MHz
2023/04/15 14:11:06.930, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.52 W, 55, 1860 MHz
2023/04/15 14:11:07.932, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.34 W, 55, 1860 MHz
2023/04/15 14:11:08.934, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.18 W, 55, 1860 MHz
2023/04/15 14:11:09.937, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.70 W, 55, 1860 MHz
2023/04/15 14:11:10.939, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.12 W, 55, 1860 MHz
2023/04/15 14:11:11.941, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.02 W, 55, 1860 MHz
2023/04/15 14:11:12.944, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.27 W, 55, 1860 MHz
2023/04/15 14:11:13.946, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.39 W, 55, 1860 MHz
2023/04/15 14:11:14.948, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.43 W, 56, 1860 MHz
2023/04/15 14:11:15.951, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 136.23 W, 56, 1860 MHz
2023/04/15 14:11:16.952, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 147.12 W, 56, 1860 MHz
2023/04/15 14:11:17.953, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 147.32 W, 57, 1860 MHz
2023/04/15 14:11:18.955, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 134.90 W, 56, 1860 MHz
2023/04/15 14:11:19.956, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.99 W, 55, 1860 MHz
2023/04/15 14:11:20.958, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.46 W, 55, 1860 MHz
2023/04/15 14:11:21.966, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.54 W, 55, 1860 MHz
2023/04/15 14:11:22.967, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.29 W, 55, 1860 MHz
2023/04/15 14:11:23.969, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.50 W, 55, 1860 MHz
2023/04/15 14:11:24.970, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.39 W, 55, 1860 MHz
2023/04/15 14:11:25.971, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.30 W, 55, 1860 MHz
2023/04/15 14:11:26.973, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.73 W, 55, 1860 MHz
2023/04/15 14:11:27.974, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.85 W, 55, 1860 MHz
2023/04/15 14:11:28.976, 1 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.46 W, 55, 1860 MHz
2023/04/15 14:11:29.978, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.78 W, 55, 1860 MHz
2023/04/15 14:11:30.979, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.56 W, 55, 1860 MHz
2023/04/15 14:11:31.981, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.40 W, 55, 1860 MHz
2023/04/15 14:11:32.982, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 126.43 W, 55, 1860 MHz
2023/04/15 14:11:33.984, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 125.44 W, 55, 1860 MHz
2023/04/15 14:11:34.985, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.39 W, 55, 1860 MHz
2023/04/15 14:11:35.987, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.33 W, 55, 1860 MHz
2023/04/15 14:11:36.988, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.43 W, 55, 1860 MHz
2023/04/15 14:11:37.990, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.36 W, 55, 1860 MHz
2023/04/15 14:11:38.991, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.29 W, 55, 1860 MHz
2023/04/15 14:11:39.992, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.34 W, 55, 1860 MHz
2023/04/15 14:11:40.994, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.41 W, 55, 1860 MHz
2023/04/15 14:11:41.995, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.61 W, 55, 1860 MHz
2023/04/15 14:11:42.997, 0 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 124.64 W, 55, 1860 MHz
2023/04/15 14:11:43.998, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 128.25 W, 55, 1860 MHz
2023/04/15 14:11:45.000, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.64 W, 55, 1860 MHz
2023/04/15 14:11:46.002, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.29 W, 55, 1860 MHz
2023/04/15 14:11:47.003, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.40 W, 55, 1860 MHz
2023/04/15 14:11:48.005, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.13 W, 55, 1860 MHz
2023/04/15 14:11:49.007, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.19 W, 55, 1860 MHz
2023/04/15 14:11:50.008, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.25 W, 55, 1860 MHz
2023/04/15 14:11:51.010, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.17 W, 55, 1860 MHz
2023/04/15 14:11:52.012, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.38 W, 55, 1860 MHz
2023/04/15 14:11:53.014, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.22 W, 56, 1860 MHz
2023/04/15 14:11:54.015, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.75 W, 55, 1860 MHz
2023/04/15 14:11:55.017, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 129.86 W, 55, 1860 MHz
2023/04/15 14:11:56.019, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.89 W, 55, 1860 MHz
2023/04/15 14:11:57.020, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.24 W, 55, 1860 MHz
2023/04/15 14:11:58.022, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.32 W, 55, 1860 MHz
2023/04/15 14:11:59.024, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.16 W, 55, 1860 MHz
2023/04/15 14:12:00.025, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.33 W, 55, 1860 MHz
2023/04/15 14:12:01.028, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.26 W, 55, 1860 MHz
2023/04/15 14:12:02.029, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.32 W, 55, 1860 MHz
2023/04/15 14:12:03.031, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.00 W, 55, 1860 MHz
2023/04/15 14:12:04.033, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.34 W, 55, 1860 MHz
2023/04/15 14:12:05.034, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.32 W, 55, 1860 MHz
2023/04/15 14:12:06.036, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.45 W, 56, 1860 MHz
2023/04/15 14:12:07.038, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.58 W, 55, 1860 MHz
2023/04/15 14:12:08.039, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.67 W, 55, 1860 MHz
2023/04/15 14:12:09.041, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.36 W, 55, 1860 MHz
2023/04/15 14:12:10.043, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.48 W, 55, 1860 MHz
2023/04/15 14:12:11.046, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.69 W, 55, 1860 MHz
2023/04/15 14:12:12.048, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.75 W, 55, 1860 MHz
2023/04/15 14:12:13.049, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.00 W, 55, 1860 MHz
2023/04/15 14:12:14.051, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.21 W, 55, 1860 MHz
2023/04/15 14:12:15.053, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.34 W, 55, 1860 MHz
2023/04/15 14:12:16.055, 4 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.72 W, 56, 1860 MHz
2023/04/15 14:12:17.057, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.84 W, 55, 1860 MHz
2023/04/15 14:12:18.059, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.65 W, 55, 1860 MHz
2023/04/15 14:12:19.061, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.71 W, 55, 1860 MHz
2023/04/15 14:12:20.063, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.80 W, 55, 1860 MHz
2023/04/15 14:12:21.065, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.15 W, 55, 1860 MHz
2023/04/15 14:12:22.067, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.92 W, 56, 1860 MHz
2023/04/15 14:12:23.069, 5 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.30 W, 55, 1860 MHz
2023/04/15 14:12:24.071, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.25 W, 55, 1860 MHz
2023/04/15 14:12:25.073, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.42 W, 55, 1860 MHz
2023/04/15 14:12:26.075, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.60 W, 55, 1860 MHz
2023/04/15 14:12:27.076, 4 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 130.47 W, 55, 1860 MHz
2023/04/15 14:12:28.079, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.42 W, 55, 1860 MHz
2023/04/15 14:12:29.081, 7 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 129.82 W, 55, 1860 MHz
2023/04/15 14:12:30.083, 6 %, 2 %, 24576 MiB, 23327 MiB, 940 MiB, 130.19 W, 55, 1860 MHz
2023/04/15 14:12:31.085, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 136.69 W, 56, 1860 MHz
2023/04/15 14:12:32.087, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 147.08 W, 56, 1860 MHz
2023/04/15 14:12:33.089, 19 %, 7 %, 24576 MiB, 23327 MiB, 940 MiB, 146.93 W, 56, 1860 MHz
2023/04/15 14:12:34.091, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 134.48 W, 55, 1860 MHz
2023/04/15 14:12:35.093, 2 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.63 W, 55, 1860 MHz
2023/04/15 14:12:36.095, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.90 W, 55, 1860 MHz
2023/04/15 14:12:37.098, 1 %, 0 %, 24576 MiB, 23327 MiB, 940 MiB, 127.93 W, 55, 1860 MHz
2023/04/15 14:12:38.100, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.96 W, 55, 1860 MHz
2023/04/15 14:12:39.102, 1 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.61 W, 55, 1860 MHz
2023/04/15 14:12:40.104, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.59 W, 55, 1860 MHz
2023/04/15 14:12:41.106, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.42 W, 55, 1860 MHz
2023/04/15 14:12:42.108, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.30 W, 55, 1860 MHz
2023/04/15 14:12:43.110, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.89 W, 55, 1860 MHz
2023/04/15 14:12:44.113, 2 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.20 W, 55, 1860 MHz
2023/04/15 14:12:45.115, 3 %, 1 %, 24576 MiB, 23327 MiB, 940 MiB, 127.39 W, 55, 1860 MHz
